Page_ID,Content_Name,Content_URL,Content_Pattern,Marker_ID,Active(YES/NO),Cobrowse_Suppressed(YES/NO),Non-matching_page(YES/NO)
36216505,ATT-Shop-GP-O-GigapowerCities,http://www.att.com/att/gigapowercities/,(.*)att.com/att/gigapowercities(.*),ATT-Shop-GP-O-GigapowerCities,yes,no,no
36216510,ATT-MYATT-WR-O-UpgradePhone,https://www.att.com/shop/wireless/upgradephone.html,(.*)/shop/wireless/upgradephone.html(.*),ATT-MYATT-WR-O-UpgradePhone,yes,no,no
36216511,ATT-MYATT-WR-O-AddADevice,https://www.att.com/olam/passthroughAction.myworld?actionType=AddALine,(.*)/olam/(passthroughAction.myworld.actionType=AddALine(.*)|alRatePlanAction.olamexecute?(.*)(goToAddLineTermsPage|goToAddLineFTSelectPlanPage)(.*)),ATT-MYATT-WR-O-AddADevice,yes,no,no
36216512,ATT-MYATT-O-AM_Login_FamilyMapError,https://www.att.com/olam/profile.lbs.olamexecute?actionEvent=displayFFErrorPage,(.*)/olam/profile.lbs.olamexecute.actionEvent=displayFFErrorPage,ATT-MYATT-O-AM_Login_FamilyMapError,yes,no,no
36216606,BUS-SHP-WRL-O-ATTNext,http://www.att.com/smallbusiness/content/shop/wireless/att-next.page,(.*)/smallbusiness/content/shop/wireless/att-next.page(.*),BUS-SHP-WRL-O-ATTNext,yes,no,no
36216607,BUS-SHP-IPTV-O-UnifiedMessaging,http://www.att.com/smallbusiness/content/shop/internet-phone-tv/phone/unified-messaging.page,(.*)/smallbusiness/content/shop/internet-phone-tv/phone/unified-messaging.page(.*),BUS-SHP-IPTV-O-UnifiedMessaging,yes,no,no
36216608,BUS-SHP-Bundles-O-AllForLess-Wireless,http://www.att.com/smallbusiness/content/shop/bundles/all-for-less-with-wireless.page,(.*)/smallbusiness/content/shop/bundles/all-for-less-with-wireless.page(.*),BUS-SHP-Bundles-O-AllForLess-Wireless,yes,no,no
36216609,BUS-SHP-Bundles-O-AllForLess-InternetPhone,http://www.att.com/smallbusiness/content/shop/bundles/all-for-less-internet-phone.page,(.*)/smallbusiness/content/shop/bundles/all-for-less-internet-phone.page(.*),BUS-SHP-Bundles-O-AllForLess-InternetPhone,yes,no,no
36216610,BUS-SHP-Bundles-O-AllForLess-Plus,http://www.att.com/smallbusiness/content/shop/bundles/all-for-less-plus.page,(.*)/smallbusiness/content/shop/bundles/all-for-less-plus.page(.*),BUS-SHP-Bundles-O-AllForLess-Plus,yes,no,no
36216611,ATT-Support-O-ContactUs_GoPhone,http://www.att.com/contactus/index/wireless.html?tab=2,(.*)/contactus(/index/wireless.html.tab=2|.mobile/wireless/gophone.html)(.*),ATT-Support-O-ContactUs_GoPhone,yes,no,no
36216612,ATT-Shop-Modify-O-Referrals,http://wwwatt.com/shop/myuverse/referrals.html,(.*)/shop/myuverse/referrals.html(.*),ATT-Shop-Modify-O-Referrals,yes,no,no
36216613,ATT-Shop-Modify-O-Special_Offers,http://www.att.com/shop/myuverse/specialoffers.html,(.*)/shop/myuverse/specialoffers.html(.*),ATT-Shop-Modify-O-Special_Offers,yes,no,no
36216614,ATT-Shop-Modify-O-Special_Offer_Details,http://www.att.com/shop/myuverse/specialoffers/offerdetails.html,(.*)/shop/myuverse/specialoffers/offerdetails.html(.*),ATT-Shop-Modify-O-Special_Offer_Details,yes,no,no
36216615,ATT-Shop-Modify-O-Combined_Billing,http://www.att.com/shop/myuverse/combinedbillingoffer.html,(.*)/shop/myuverse/combinedbillingoffer.html(.*),ATT-Shop-Modify-O-Combined_Billing,yes,no,no
36216616,ATT-Shop-Modify-O-Call_To_Order,http://www.att.com/shop/myuverse/calltoorder.html,(.*)/shop/myuverse/calltoorder.html(.*),ATT-Shop-Modify-O-Call_To_Order,yes,no,no
36216617,ATT-Shop-Modify-O-Login,http://www.att.com/shop/login/login.html?wlsfi=MODIFY,(.*)/shop/login/login.html(.*)wlsfi=MODIFY(.*),ATT-Shop-Modify-O-Login,yes,no,no
36216618,ATT-Shop-Modify-O-Offers-911Ack,http://www.att.com/shop/myuverse/offers/911acknowledgement.html,(.*)/shop/myuverse/offers/911acknowledgement.html(.*),ATT-Shop-Modify-O-Offers-911Ack,yes,no,no
36216619,ATT-Shop-Modify-O-Offers-BYOB,http://www.att.com/shop/myuverse/offers/build-your-own-bundle.html,(.*)/shop/myuverse/offers/build-your-own-bundle.html(.*),ATT-Shop-Modify-O-Offers-BYOB,yes,no,no
36216620,ATT-Shop-Modify-I-Offers-CartSummary,http://www.att.com/shop/myuverse/offers/cartsummary.html,(.*)/shop/myuverse/offers/cartsummary.html(.*),ATT-Shop-Modify-I-Offers-CartSummary,yes,no,no
36216621,ATT-Shop-Modify-O-Offers-ConfigInstall,http://www.att.com/shop/myuverse/offers/configinstall.html,(.*)/shop/myuverse/offers/configinstall.html(.*),ATT-Shop-Modify-O-Offers-ConfigInstall,yes,no,no
36216622,ATT-Shop-Modify-O-Offers-ConfigTV,http://www.att.com/shop/myuverse/offers/configtv.html,(.*)/shop/myuverse/offers/configtv.html(.*),ATT-Shop-Modify-O-Offers-ConfigTV,yes,no,no
36216623,ATT-Shop-Modify-O-Offers-ConfigVoice,http://www.att.com/shop/myuverse/offers/configvoice.html,(.*)/shop/myuverse/offers/configvoice.html(.*),ATT-Shop-Modify-O-Offers-ConfigVoice,yes,no,no
36216624,ATT-Shop-Modify-O-Offers-EliteV200,http://www.att.com/shop/myuverse/offers/EliteV200.html,(.*)/shop/myuverse/offers/EliteV200.html(.*),ATT-Shop-Modify-O-Offers-EliteV200,yes,no,no
36216625,ATT-Shop-Modify-O-Offers-ExistingService,http://www.att.com/shop/myuverse/offers/existing-service.html,(.*)/shop/myuverse/offers/existing-service.html(.*),ATT-Shop-Modify-O-Offers-ExistingService,yes,no,no
36216626,ATT-Shop-Modify-O-Offers-IntlRates,http://www.att.com/shop/myuverse/offers/internationalrates.html,(.*)/shop/myuverse/offers/internationalrates.html(.*),ATT-Shop-Modify-O-Offers-IntlRates,yes,no,no
36216627,ATT-Shop-Modify-O-Offer_Details,http://www.att.com/shop/myuverse/offers/offer-Details.html,(.*)/shop/myuverse/offers/(offerdetails|offer-Details).html(.*),ATT-Shop-Modify-O-Offer_Details,yes,no,no
36216628,ATT-Shop-Modify-O-Offers,http://www.att.com/shop/myuverse/offers/offers.html,(.*)/shop/myuverse/offers/offers.html(.*),ATT-Shop-Modify-O-Offers,yes,no,no
36216629,ATT-Shop-Modify-O-Offers-Interstitial,http://www.att.com/shop/myuverse/offers/referral-interstitial.html,(.*)/shop/myuverse/offers/referral-interstitial.html(.*),ATT-Shop-Modify-O-Offers-Interstitial,yes,no,no
36216630,ATT-Shop-Modify-O-Offers-Referrals,http://www.att.com/shop/myuverse/offers/referrals.html,(.*)/shop/myuverse/offers/referrals.html(.*),ATT-Shop-Modify-O-Offers-Referrals,yes,no,no
36216631,ATT-Shop-Modify-O-Offers-Terms,http://www.att.com/shop/myuverse/offers/termsofservice.html,(.*)/shop/myuverse/offers/termsofservice.html(.*),ATT-Shop-Modify-O-Offers-Terms,yes,no,no
36216632,ATT-Shop-Modify-O-Offers-U450,http://www.att.com/shop/myuverse/offers/U450MaxPlus.html,(.*)/shop/myuverse/offers/U450MaxPlus.html(.*),ATT-Shop-Modify-O-Offers-U450,yes,no,no
36216633,ATT-Shop-Modify-O-Offers-Ufam_Elite,http://www.att.com/shop/myuverse/offers/UFamElite.html,(.*)/shop/myuverse/offers/UFamElite.html(.*),ATT-Shop-Modify-O-Offers-Ufam_Elite,yes,no,no
36216634,ATT-Shop-Modify-O-Offers-Ufam_EliteV200,http://www.att.com/shop/myuverse/offers/UFamEliteV200.html,(.*)/shop/myuverse/offers/UFamEliteV200.html(.*),ATT-Shop-Modify-O-Offers-Ufam_EliteV200,yes,no,no
36216635,ATT-Shop-Modify-O-AddTV,http://www.att.com/shop/myuverse/addtv.html,(.*)/shop/myuverse/addtv.html(.*),ATT-Shop-Modify-O-AddTV,yes,no,no
36216636,ATT-Shop-Modify-O-AddChannels,http://www.att.com/shop/myuverse/addchannels.html,(.*)/shop/myuverse/addchannels.html(.*),ATT-Shop-Modify-O-AddChannels,yes,no,no
36216637,ATT-Shop-Modify-O-AddReceivers,http://www.att.com/shop/myuverse/addreceivers.html,(.*)/shop/myuverse/addreceivers.html(.*),ATT-Shop-Modify-O-AddReceivers,yes,no,no
36216638,ATT-Shop-Modify-O-EditTV,http://www.att.com/shop/myuverse/edittv.html,(.*)/shop/myuverse/edittv.html(.*),ATT-Shop-Modify-O-EditTV,yes,no,no
36216639,ATT-Shop-Modify-O-AddInternet,http://www.att.com/shop/myuverse/addinternet.html,(.*)/shop/myuverse/addinternet.html(.*),ATT-Shop-Modify-O-AddInternet,yes,no,no
36216640,ATT-Shop-Modify-O-EditInternet,http://www.att.com/shop/myuverse/editinternet.html,(.*)/shop/myuverse/editinternet.html(.*),ATT-Shop-Modify-O-EditInternet,yes,no,no
36216641,ATT-Shop-Modify-O-InstallOptions,http://www.att.com/shop/myuverse/installoptions.html,(.*)/shop/myuverse/installoptions.html(.*),ATT-Shop-Modify-O-InstallOptions,yes,no,no
36216642,ATT-Shop-Modify-O-EditVoice,http://www.att.com/shop/myuverse/editvoice.html,(.*)/shop/myuverse/editvoice.html(.*),ATT-Shop-Modify-O-EditVoice,yes,no,no
36216643,ATT-Shop-Modify-O-AddVoice,http://www.att.com/shop/myuverse/addvoice.html,(.*)/shop/myuverse/addvoice.html(.*),ATT-Shop-Modify-O-AddVoice,yes,no,no
36216644,ATT-Shop-Modify-O-VoiceOptions,http://www.att.com/shop/myuverse/voiceoptions.html,(.*)/shop/myuverse/voiceoptions.html(.*),ATT-Shop-Modify-O-VoiceOptions,yes,no,no
36216645,ATT-Shop-Modify-I-CartSummary,http://www.att.com/shop/myuverse/cartsummary.html,(.*)/shop/myuverse/cartsummary.html(.*),ATT-Shop-Modify-I-CartSummary,yes,no,no
36216646,ATT-Shop-Modify-O-Dashboard,http://www.att.com/shop/myuverse/dashboard.html,(.*)/shop/myuverse/dashboard.html(.*),ATT-Shop-Modify-O-Dashboard,yes,no,no
36216647,ATT-Shop-Modify-I-PersonalInfo,http://www.att.com/shop/common/checkout/modifypersonal.html,(.*)/shop/common/checkout/modifypersonal.html(.*),ATT-Shop-Modify-I-PersonalInfo,yes,no,no
36216648,ATT-Shop-Modify-I-PaymentInfo,http://www.att.com/shop/common/checkout/modifypayment.html,(.*)/shop/common/checkout/modifypayment.html(.*),ATT-Shop-Modify-I-PaymentInfo,yes,no,no
36216649,ATT-Shop-Modify-I-ScheduleInstall,http://www.att.com/shop/common/checkout/modifyschedule.html,(.*)/shop/common/checkout/modifyschedule.html(.*),ATT-Shop-Modify-I-ScheduleInstall,yes,no,no
36216650,ATT-Shop-Modify-I-ReviewOrder,http://www.att.com/shop/common/checkout/modifyrevieworder.html,(.*)/shop/common/checkout/modifyrevieworder.html(.*),ATT-Shop-Modify-I-ReviewOrder,yes,no,no
36216651,ATT-Shop-Modify-I-ThankYou,http://www.att.com/shop/common/checkout/modifythankyou.html,(.*)/shop/common/checkout/modifythankyou.html(.*),ATT-Shop-Modify-I-ThankYou,yes,no,no
36216669,ATT-Shop-UV-O-AllCities,http://www.att.com/local/allcities/,(.*)/local/allcities/(.*),ATT-Shop-UV-O-AllCities,yes,no,no
36216670,ATT-Shop-WR-O-CloudServices,http://www.att.com/att/cloudservices/,(.*)att.com/att/cloudservices/,ATT-Shop-WR-O-CloudServices,yes,no,no
36216671,ATT-Shop-Modify-O-UV_ChangeYourBundle,https://www.att.com/myuverse/index.jsp?_requestid=9750#vucbbb,(.*)att.com/myuverse/index.jsp(.*),ATT-Shop-Modify-O-UV_ChangeYourBundle,yes,no,no
36216684,ATT-SBS-AM-O-Login,https://smb.att.com/,(.*)smb.att.com(/gotoLogin(.*)|/olam/loginAction.olamexecute(.*)|/?),ATT-SBS-AM-O-Login,yes,no,no
36216751,ATT-Shop-Modify-O-Combine_Confirm,http://www.att.com/shop/myuverse/combining-confirmed.html,(.*)/shop/myuverse/combining-confirmed.html(.*),ATT-Shop-Modify-O-Combine_Confirm,yes,no,no
36216752,ATT-Shop-Modify-O-Combine_Express,http://www.att.com/shop/myuverse/combining-confirmed-express.html,(.*)/shop/myuverse/combining-confirmed-express.html(.*),ATT-Shop-Modify-O-Combine_Express,yes,no,no
36216753,ATT-Shop-Modify-I-ExpressCheckout,http://www.att.com/shop/myuverse/expresscheckout.html,(.*)/shop/myuverse/expresscheckout.html(.*),ATT-Shop-Modify-I-ExpressCheckout,yes,no,no
36216754,ATT-Shop-Modify-O-Passcode,http://www.att.com/shop/myuverse/passcode.html,(.*)/shop/myuverse/passcode.html(.*),ATT-Shop-Modify-O-Passcode,yes,no,no
36216758,ATT-Support-WR-O-UnlockDevice,http://www.att.com/esupport/article.jsp?sid=KB102449,(.*)/esupport/article.jsp.sid=KB102449((.*)cv=82[0-9](.*))?,ATT-Support-WR-O-UnlockDevice,yes,no,no
36216759,ATT-Support-WR-O-UnlockDeviceRequest,https://www.att.com/deviceunlock/,(.*)att.com/deviceunlock/(?!(\?#\/|request\/#\/status|request\/#\/unlock))(.*),ATT-Support-WR-O-UnlockDeviceRequest,yes,no,no
36216760,ATT-Support-WR-O-DamageDevice,http://www.att.com/esupport/article.jsp?sid=53412,(.*)/esupport/article.jsp.sid=53412((.*)cv=82[0-9](.*))?,ATT-Support-WR-O-DamageDevice,yes,no,no
36216761,ATT-Support-WR-O-NoDamageWarranty,http://www.att.com/esupport/article.jsp?sid=KB425722,(.*)/esupport/article.jsp.sid=KB425722((.*)cv=82[0-9](.*))?,ATT-Support-WR-O-NoDamageWarranty,yes,no,no
36216762,ATT-Support-WR-O-ReplaceiPhone,http://www.att.com/esupport/article.jsp?sid=KB111106,(.*)/esupport/article.jsp.sid=KB111106((.*)cv=82[0-9](.*))?,ATT-Support-WR-O-ReplaceiPhone,yes,no,no
36216763,ATT-Support-WR-O-VoicemailReset,http://www.att.com/esupport/article.jsp?sid=52649,(.*)/esupport/article.jsp.sid=52649((.*)cv=82[0-9](.*))?,ATT-Support-WR-O-VoicemailReset,yes,no,no
36216764,ATT-Support-WR-O-Activate,http://www.att.com/esupport/article.jsp?sid=KB114181,(.*)/esupport/article.jsp.sid=KB114181((.*)cv=82[0-9](.*))?,ATT-Support-WR-O-Activate,yes,no,no
36216765,ATT-Support-WR-O-UnlockSim,http://www.att.com/esupport/article.jsp?sid=53578,(.*)/esupport/article.jsp.sid=53578((.*)cv=82[0-9](.*))?,ATT-Support-WR-O-UnlockSim,yes,no,no
36216766,ATT-Support-WR-O-AboutMicrocell,http://www.att.com/esupport/article.jsp?sid=KB95643,(.*)/esupport/article.jsp.sid=KB95643((.*)cv=82[0-9](.*))?,ATT-Support-WR-O-AboutMicrocell,yes,no,no
36216767,ATT-Support-WR-O-VideoMessaging,http://www.att.com/esupport/article.jsp?sid=53119,(.*)/esupport/article.jsp.sid=53119((.*)cv=82[0-9](.*))?,ATT-Support-WR-O-VideoMessaging,yes,no,no
36216768,ATT-Support-WR-O-Messaging,http://www.att.com/esupport/article.jsp?sid=52380,(.*)/esupport/article.jsp.sid=52380((.*)cv=82[0-9](.*))?,ATT-Support-WR-O-Messaging,yes,no,no
36216769,ATT-Shop-WR-O-Microcell_Home,http://www.att.com/att/microcell/,(.*)(/att/microcell/|/3gmicrocell/femToCellManageDisplay.do)(.*),ATT-Shop-WR-O-Microcell_Home,yes,no,no
36216770,ATT-Shop-WR-O-Microcell_Activate,http://www.att.com/att/microcell/?activate,(.*)/att/microcell/.activate,ATT-Shop-WR-O-Microcell_Activate,yes,no,no
36216771,ATT-MYATT-WR-O-UpgradeOptions,https://www.wireless.att.com/business/shop/express/express_upgrade_options.jsp?_requestid=14172,(.*)(wireless.att.com|b2bfsta.edc(.*)|pccfstweb01.edc(.*))/business/shop/express/express_upgrade_options.jsp(.*),ATT-MYATT-WR-O-UpgradeOptions,yes,no,no
36216772,ATT-MYATT-BP-O-QuickPay,https://www.att.com/pmt/setupQuickPay.myworld?reportActionEvent=A_PMT_QUICK_PAY_SETUP&reportActionForm=commonPaymentForm,((.*)myatt-wg)?(.*)\/pmt\/setupQuickPay.myworld(.*),ATT-MYATT-BP-O-QuickPay,yes,no,no
36216773,ATT-Shop-WR-O-Maps-EDO,http://www.att.com/maps/edo,(.*)att.com/maps/edo(.*),ATT-Shop-WR-O-Maps-EDO,yes,no,no
36216774,ATT-Shop-WR-O-Maps-Reseller,http://www.att.com/maps/reseller.html,(.*)att.com/maps/reseller(.*),ATT-Shop-WR-O-Maps-Reseller,yes,no,no
36216775,ATT-Shop-WR-O-Maps-Partner,http://www.att.com/maps/partner.html,(.*)att.com/maps/partner(.*),ATT-Shop-WR-O-Maps-Partner,yes,no,no
36216776,ATT-MYATT-BP-O-ConfirmPayment,https://www.att.com/pmt/paymentConfirm.myworld?reportActionForm=payCommonActionForm,(.*)/pmt/paymentConfirm.myworld.reportActionForm.payCommonActionForm,ATT-MYATT-BP-O-ConfirmPayment,yes,no,no
36216777,ATT-Support-O-OS_Uverse_Welcome,http://www.att.com/u-verse-welcome/,(.*)/u-verse-welcome/,ATT-Support-O-OS_Uverse_Welcome,yes,no,no
36216778,ATT-Support-O-OS_Uverse_Welcome_InstallPrep,http://www.att.com/u-verse-welcome/order-installation/preparation.html,(.*)/u-verse-welcome/order-installation/preparation.html,ATT-Support-O-OS_Uverse_Welcome_InstallPrep,yes,no,no
36216779,ATT-Support-O-OS_Uverse_Welcome_InstallProf,http://www.att.com/u-verse-welcome/order-installation/professional.html,(.*)/u-verse-welcome/order-installation/professional.html,ATT-Support-O-OS_Uverse_Welcome_InstallProf,yes,no,no
36216780,ATT-Support-O-OS_Uverse_Welcome_InstallSelf,http://www.att.com/u-verse-welcome/order-installation/self.html,(.*)/u-verse-welcome/order-installation/self.html,ATT-Support-O-OS_Uverse_Welcome_InstallSelf,yes,no,no
36216781,ATT-Shop-UV-O-Gigapower,https://www.att.com/shop/u-verse/gigapower.html,(.*)/shop/u.verse/gigapower.html(.*),ATT-Shop-UV-O-Gigapower,yes,no,no
36216782,ATT-Support-O-OS_Uverse_Welcome_TV,http://www.att.com/u-verse-welcome/tv.html,(.*)/u-verse-welcome/tv.html,ATT-Support-O-OS_Uverse_Welcome_TV,yes,no,no
36216783,ATT-Support-O-OS_Uverse_Welcome_Internet,http://www.att.com/u-verse-welcome/internet.html,(.*)/u-verse-welcome/internet.html,ATT-Support-O-OS_Uverse_Welcome_Internet,yes,no,no
36216784,ATT-Support-O-OS_Uverse_Welcome_Voice,http://www.att.com/u-verse-welcome/voice.html,(.*)/u-verse-welcome/voice.html,ATT-Support-O-OS_Uverse_Welcome_Voice,yes,no,no
36216785,ATT-Support-O-OS_Uverse_Welcome_Billing,http://www.att.com/u-verse-welcome/billing.html,(.*)/u-verse-welcome/billing.html,ATT-Support-O-OS_Uverse_Welcome_Billing,yes,no,no
36216786,ATT-Shop-Int-Equipment,http://www.att.com/shop/equipment.html,(.*)/shop/equipment.html,ATT-Shop-Int-Equipment,yes,no,no
36216787,ATT-Support-O-OS_Uverse_Welcome_BillingPayment,http://www.att.com/u-verse-welcome/billing/payments.html,(.*)/u-verse-welcome/billing/payments.html,ATT-Support-O-OS_Uverse_Welcome_BillingPayment,yes,no,no
36216788,ATT-Support-O-OS_Uverse_Welcome_BillingAcct,http://www.att.com/u-verse-welcome/billing/account.html,(.*)/u-verse-welcome/billing/account.html,ATT-Support-O-OS_Uverse_Welcome_BillingAcct,yes,no,no
36216789,ATT-MYATT-O-AM_Login_MemberOffer,https://www.att.com/olam/IdentitySuccessAction.olamexecute?pId=U_PassThru_myuverse&reportActionEvent=A_LGN_LOGIN_SUB&loginSource=passthru,(.*)/olam/IdentitySuccessAction.olamexecute(.*)A_LGN_LOGIN_SUB(.*),ATT-MYATT-O-AM_Login_MemberOffer,yes,no,no
36216790,ATT-Support-O-OS_Uverse_Welcome_BillingRewards,http://www.att.com/u-verse-welcome/billing/rewards.html,(.*)/u-verse-welcome/billing/rewards.html,ATT-Support-O-OS_Uverse_Welcome_BillingRewards,yes,no,no
36216791,ATT-Shop-Int-Uverse,http://www.att.com/shop/internet/u-verse-internet.html,(.*)/shop/internet/u-verse-internet.html(.*),ATT-Shop-Int-Uverse,yes,no,no
36217031,ATT-MYATT-TV-O-DTV_PlansLanding,https://www.att.com/olam/showDirectTVTelevisionLanding.myworld,(.*)/olam/showDirectTVTelevisionLanding.myworld(.*),ATT-MYATT-TV-O-DTV_PlansLanding,yes,no,no
36217032,ATT-MYATT-TV-O-DTV_Equipment,https://www.att.com/olam/showDirecTVEquipment.myworld,(.*)/olam/showDirecTVEquipment.myworld(.*),ATT-MYATT-TV-O-DTV_Equipment,yes,no,no
36217033,ATT-MYATT-TV-O-DTV_PlanDetails,https://www.att.com/olam/showNewDirecTVUverseTVDetails.myworld,(.*)/olam/showNewDirecTVUverseTVDetails.myworld(.*),ATT-MYATT-TV-O-DTV_PlanDetails,yes,no,no
36217034,ATT-Shop-NC-O-CustomerType,http://www.att.com/shop/unified/customertype.html,(.*)/shop/unified/customertype.html(.*),ATT-Shop-NC-O-CustomerType,yes,no,no
36217035,ATT-Shop-NC-O-Qualification,http://www.att.com/shop/unified/qualificationcheck.html,(.*)/shop/unified/qualificationcheck.html(.*),ATT-Shop-NC-O-Qualification,yes,no,no
36217036,ATT-Shop-NC-O-Referrals,http://www.att.com/shop/unified/referrals.html,(.*)/shop/unified/referrals.html(.*),ATT-Shop-NC-O-Referrals,yes,no,no
36217037,ATT-Shop-NC-O-BundleDetails,http://www.att.com/shop/unified/bundledetails.html,(.*)/shop/unified/bundledetails.html(.*),ATT-Shop-NC-O-BundleDetails,yes,no,no
36217038,ATT-Shop-NC-O-UnifiedHub,http://www.att.com/shop/unified/hub.html,(.*)/shop/unified/hub.html(.*),ATT-Shop-NC-O-UnifiedHub,yes,no,no
36217039,ATT-Shop-NC-O-AvailabilityCheck,http://www.att.com/shop/unified/availability.html,(.*)/shop/unified/availability.html(.*),ATT-Shop-NC-O-AvailabilityCheck,yes,no,no
36217040,ATT-Shop-NC-O-CTO,http://www.att.com/shop/unified/availability/calltoorder.html,(.*)/shop/unified/availability/calltoorder.html(.*),ATT-Shop-NC-O-CTO,yes,no,no
36217041,ATT-Shop-NC-O-Unsuccessful,http://www.att.com/shop/unified/availability/unsuccessful.html,(.*)/shop/unified/availability/unsuccessful.html(.*),ATT-Shop-NC-O-Unsuccessful,yes,no,no
36217042,ATT-Shop-NC-O-ExistingService,http://www.att.com/shop/unified/availability/existingservice.html,(.*)/shop/unified/availability/existingservice.html(.*),ATT-Shop-NC-O-ExistingService,yes,no,no
36217043,ATT-Shop-NC-O-MapReferral,http://www.att.com/shop/unified/availability/mapreferral.html,(.*)/shop/unified/availability/mapreferral.html(.*),ATT-Shop-NC-O-MapReferral,yes,no,no
36217044,ATT-Shop-NC-O-BundleInter,http://www.att.com/shop/unified/availability/bundle-interstitial.html,(.*)/shop/unified/availability/bundle-interstitial.html(.*),ATT-Shop-NC-O-BundleInter,yes,no,no
36217045,ATT-Shop-NC-I-CloseMatch,http://www.att.com/shop/unified/availability/closematch.html,(.*)/shop/unified/availability/closematch.html(.*),ATT-Shop-NC-I-CloseMatch,yes,no,no
36217046,ATT-Shop-NC-I-NoMatch,http://www.att.com/shop/unified/availability/nomatch.html,(.*)/shop/unified/availability/nomatch.html(.*),ATT-Shop-NC-I-NoMatch,yes,no,no
36217047,ATT-Shop-NC-I-MduAddress,http://www.att.com/shop/unified/availability/mdu-address.html,(.*)/shop/unified/availability/mdu-address.html(.*),ATT-Shop-NC-I-MduAddress,yes,no,no
36217048,ATT-Shop-NC-O-ReplaceCart,http://www.att.com/shop/unified/modals/replaceorupdatecart.html,(.*)/shop/unified/modals/replaceorupdatecart.html(.*),ATT-Shop-NC-O-ReplaceCart,yes,no,no
36217049,ATT-Shop-NC-O-Mod-Error,http://www.att.com/shop/unified/modals/errorDialog.html,(.*)/shop/unified/modals/errorDialog.html(.*),ATT-Shop-NC-O-Mod-Error,yes,no,no
